transaction_id,timestamp,from_address,to_address,amount_btc,amount_usd,transaction_type,blockchain,is_flagged,confidence_score
TX_000000,2024-05-16,0xebdf727e40645f57818bea98c9ef9f60694596de,0xd96733944af244767c4ba1781fdf0b520c5b7f8c,1.288569674094665,14658.961283555556,payment,ethereum,0,0.8103864608656673
TX_000001,2024-12-13,0x4682f71a6c1ed3621a960de72bbc124a7966b6e7,0x5bf50426b8fca546a8f4e49346238eb1784650ef,0.7846540719162349,11336.728627298282,mixing,monero,0,0.2435612492238377
TX_000002,2024-09-24,0x03c58c10fc9bd16291da6cc1ff2a6d3cd0cd4b8f,0x789a0e72b59747666855a8e5f6e61cb7ba53ac6f,0.05416289918214996,1342.6485124136314,mixing,bitcoin,0,0.8601854434355192
TX_000003,2024-08-06,0x7be89d8e6340d02cd7d131d48f04de8e0873ba94,0x709cc339f8c53fc07a8449f774ff359478c08c85,0.7500903422799767,1524.2074689456847,exchange,monero,0,0.5388293945649275
TX_000004,2024-02-26,0xc4ab567ed7adc18633a73ce542cd9a1898092754,0xa946a7889a2c706bfe4cc1174dba20a6ab26b131,0.9289486660819722,19933.21342421722,exchange,monero,0,0.9000581576731365
TX_000005,2024-02-26,0x45e6082390ca9211d072f25c7ce883d41a872abc,0x34ed71929bc4abb8f9a4ed8f394e834433a4b5f6,1.1785294313549852,1349.6083116699442,exchange,monero,1,0.20161253105575916
TX_000006,2024-01-22,0x8281b98e784aa17be57a4f9154bfcb4c017cfdc2,0xe5e0e16d2b9ac15a3bea4e52022536cea1b37a59,0.3922958948723248,15339.292152133406,exchange,ethereum,0,0.9360630760024259
TX_000007,2024-11-12,0x927717acc0572f7b0aaf8cac8493ea5b64ac982e,0x29b1e2001d2c87beaae8664f634b0a3211707850,0.6077057732125102,5245.593361278241,mixing,bitcoin,0,0.6878767419723901
TX_000008,2024-08-07,0x699fa4d6e131dccb61fcda0807e1bf7c2f52d698,0x9b6ee4e864c1d318111087114fbcdbfd3177c3d3,0.7182452424118194,257.04250007030663,mixing,ethereum,0,0.6183285268023856
TX_000009,2024-09-15,0xf1ebbed4c533f313af0b50950597a11dfecb3a23,0x83e9a82f1efa7b2c1ca7ef748a54b26de83a6b2a,0.5834010300069062,2045.3118484678764,exchange,bitcoin,0,0.42206751948300736
TX_000010,2024-01-08,0xcb6ca05eef2a9691d1c302c86e6cca3f1ed35aa2,0x1ca0541cc2826068baf769d7fc3e1dda8e2da361,0.5204080012555764,3232.788341323063,exchange,monero,0,0.9563149999657241
TX_000011,2024-12-20,0x0db7bc4ef4a352842a09b5e1c2f087b1ebfa7bd8,0xde7b97b487f08cdd48899f276e6b9111fca1d361,0.3965492348908689,8951.58928776197,mixing,monero,1,0.44391962831151277
TX_000012,2024-10-30,0x0c47ead1362cfb47b923de8dd60db3385f8be554,0x4d687862096ca510bf93d35a4878f9682818c53b,0.3261902298113699,1991.8423441932534,payment,ethereum,0,0.49854295244757585
TX_000013,2024-03-18,0x4177afc0741df1dee5fac80b587a52780b8dfef5,0xdbca1c92486abca2c3dba1d752c44b0c4599aaac,2.776607332589054,1859.5108316746916,transfer,monero,0,0.7814981085853125
TX_000014,2024-03-07,0x5b3097f1b01008cd0c39561569d91e196b07ac2a,0x12f94dc2447987bf2e0de20ca8bcf2d75287f264,0.20591323468197234,12645.124042760968,exchange,monero,0,0.2848424296127061
TX_000015,2024-03-07,0x58586ef81b771bd3deae6a3f35959e2e8b9da15b,0x1fdf703facabc3c9d430fdf69a1924797df1858d,0.04620501838825167,411.66267422906884,transfer,monero,0,0.2914953128137918
TX_000016,2024-04-21,0x6bc8c2926d3c7c646f2b151254f78a2b922cc5ee,0x32dd4f4f3c67e4ef86cc67b3f9cc540edc815eef,0.7241635375491827,4009.4695004237324,payment,bitcoin,0,0.77529768762122
TX_000017,2024-07-10,0x06b0d4e9c7343bbd3b7102f83941f31e13569229,0x724d63db403dfd6fb96993b5c407b6fef4c996e9,0.12028753684318629,3508.3093376814545,payment,bitcoin,0,0.12857978919010793
TX_000018,2024-06-06,0x5cb2c174e02973fd69bdd16445c8d5bced768316,0x2741136d9381535989b8882bad82924580e7dd39,0.38038480963668575,295.22027154015257,payment,ethereum,1,0.8229645202930234
TX_000019,2024-04-16,0x50a88b1244e07b73c6eea925df9c9bd80437ab08,0x65e563524ccdec12c852149d4026843f29c8d6b6,0.050353190703728415,459.256555822605,mixing,bitcoin,0,0.6251750083098483
TX_000020,2024-08-11,0xf53b8a4e4b4007b7bee5bac31d18e439c062544a,0xdc790a3cc44021b6fcd42a700d50350c8e388c5c,0.4828506115253412,2406.0706273315673,transfer,monero,0,0.539083766403271
TX_000021,2024-02-20,0x4002db93417aad181c86e7ea16b536fdc3f19b67,0x6efc04299c53ecdc86ede3ca51df2efa6ab3dfb9,1.4412679047726893,720.2827663790275,payment,monero,0,0.22910938217988153
TX_000022,2024-04-16,0x14067cf54e5e10669a9d11097e70ba78d3002efd,0xf68dc4d045da17c1ed8dc127a50ef34da202c810,0.641336160560301,3251.1272428601073,exchange,monero,1,0.7863681693444088
TX_000023,2024-05-13,0x4f489db11f5e8088fc84ce8a31c5d352511c862c,0x6c641d0c4938f4a9bb13cb8727fc12d4abd99703,0.12073954876961121,4693.817894120577,payment,ethereum,0,0.8049530895087492
TX_000024,2024-06-15,0xa07d5684e0b96e42bc800f02b59a27dd91d82497,0xf00b45e0a54f39478afdb152e1bdc03724d944a8,1.7726154985606666,5878.4929771964735,exchange,monero,0,0.4829418678765178
TX_000025,2024-10-13,0xf15b4c98b41f4eb3eaf65d1baac46a6fe4be83a2,0xe77cc001d790e3812a5cea92ee38894687a6b744,0.18342536462727663,3953.4700240768157,exchange,monero,0,0.3891689748572088
TX_000026,2024-03-13,0xe34c521dc3f43daceb27f93d110c398da6eb96ce,0x4f054771a5ba99e520694bfb94a7b4401462be0a,0.2868960119924022,2387.437948879028,payment,ethereum,0,0.24616183752393983
TX_000027,2024-07-06,0x6e709c973335650b7c9eac65545b898e9798c977,0xb12fb87e37c82f57968608bf451fe1c3346cabe0,0.3446941473883629,694.9233256436517,exchange,bitcoin,0,0.7542340170891749
TX_000028,2024-08-04,0xf09a431723b69812390614e02b106405f4e2b6fa,0xf93c8ff725a87660e46dc1e5d1202e643eecb77f,2.3398791645050774,1421.6745011538246,exchange,bitcoin,0,0.6394519231267062
TX_000029,2024-01-17,0x98dcc8d81f2641295c680a67bd23959f6cd37403,0x08fd8117ba52b14e75b2bb879501f312fdf7853a,0.0356896802578168,2718.6528181544304,mixing,bitcoin,0,0.20663102936685773
TX_000030,2024-08-09,0x2870a5863c0b1b4baf4757125bc925516b150216,0x169a69849395b11fb866c4689480ceb263e1bd26,0.5965630786248861,12892.64717477058,transfer,ethereum,1,0.7944680796849007
TX_000031,2024-03-03,0xd375b934ccee86f9dd86fb0fb732fdc6b2754377,0x7a85983b40d8882ce99f972c5472d0b898213df7,0.2246543280985424,1131.9978644847133,mixing,ethereum,0,0.8822053133584595
TX_000032,2024-01-24,0xb08d4355176f04fb531cd3061c1841a880a23d69,0x5f9ee0e74c54942d34aa1513bf03d6edf7120ef6,0.04078147918177874,2666.585276219825,mixing,monero,0,0.05924726274824588
TX_000033,2024-12-12,0x316525ae5b439be0951c2d79dd52f63d8e421a12,0x3a97485a9100fbbddf802b1eeefb30e03ccd367c,1.3669275841173674,6589.607079720114,mixing,monero,0,0.7724206380240413
TX_000034,2024-12-18,0x1d31f9818c503ed0df5dc322858c4174138e3cbb,0x77ddbd808970683cec8f0853bfb4e69c37210dc5,0.44562630795562697,6107.34744579325,transfer,ethereum,0,0.8528019334276525
TX_000035,2024-10-22,0xfffbced31cbe5fcad1b62e2421981da1ce7e8628,0x17efa9c3833fcb7bc742b1e8d84fdce762b4ec83,0.7002331706331908,16847.41730425638,transfer,ethereum,0,0.991507899474547
TX_000036,2024-04-21,0x248bdd26ffb03367046b3c33b561e43edfc26ab5,0x2674c74864c847b38b55d2c23050af3ec6b57389,0.13747206320717012,1059.1718139471004,payment,monero,0,0.23760149893736693
TX_000037,2024-02-05,0xd64c54d61da455e49697640c491c4414cf3020ba,0x7de4d54e503831512630f85824851e080de40446,0.7167787833638648,83.28790986017584,mixing,monero,0,0.3710032052142528
TX_000038,2024-09-06,0xe43f649d313fb1728c3c5949c08f078801bfc091,0x6a90804f6b71d03be39b50d024b54ccc481bb058,0.8815144078837777,1945.4244542860085,transfer,monero,1,0.9661910922008791
TX_000039,2024-06-09,0x9fb74ba617a570e0b67c24fb0647c786a0c27270,0x67493520a3830d36295ed0a32d0f2e345115f402,0.28178753032351744,810.7868124886305,payment,bitcoin,1,0.09401555029358444
TX_000040,2024-02-14,0x43479ed3a3e262b2a944d5f7f95effb0e7f7881e,0xa4ecbb10f8e4193260e9bb36a9c433abd17fbf31,0.42426519469217755,3975.5568223651794,mixing,bitcoin,0,0.5237078439147541
TX_000041,2024-06-29,0x1203d3d88896de1943ba715c4fefffb1a9e07168,0x8ddfcb9c6fe2e60b03338525116d262bb13e328f,1.7855043876745764,11452.247898061767,mixing,monero,0,0.5067445798378877
